_MEMBER_LN_meta,_MEMBER_N0,_LogP_LN_meta,_LogP_N0,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByGini,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,BestGiniInGroup,URL
1,0,-3.0121316631777804,0.0,R-HSA-428359,M10,1,0.25075593625759596,Reactome Gene Sets,6,Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,,-4.038559620610099,22.1748031496063,7.970503201545548,28162,3,1270,3,0.23622047244094488,0.13622077706549096,10642|10643|10644,IGF2BP1|IGF2BP3|IGF2BP2,-3.345603422832578,3.0,103,1,1,1,-4.038559620610099,22.1748031496063,0.25075593625759596,
0,1,0.0,-3.3181160849591596,ko04210,M01,1,0.2684175273834821,KEGG Pathway,24,Apoptosis,,-8.573059563871245,4.01717448362433,7.721279128748806,28162,138,1270,25,1.968503937007874,0.3898065196939161,60|71|208|330|331|355|468|472|598|835|1514|1676|1677|3002|3725|5293|5366|5551|5599|5602|7124|7132|7277|7846|63970,ACTB|ACTG1|AKT2|BIRC3|XIAP|FAS|ATF4|ATM|BCL2L1|CASP2|CTSL|DFFA|DFFB|GZMB|JUN|PIK3CD|PMAIP1|PRF1|MAPK8|MAPK10|TNF|TNFRSF1A|TUBA4A|TUBA1A|TP53AIP1,-7.67895934416157,3.0,104,0,0,0,-8.573059563871245,4.01717448362433,0.2684175273834821,
0,1,0.0,-3.3181160849591596,hsa04210,M01,1,0.2684175273834821,KEGG Pathway,24,Apoptosis ,,-8.573059563871245,4.01717448362433,7.721279128748806,28162,138,1270,25,1.968503937007874,0.3898065196939161,60|71|208|330|331|355|468|472|598|835|1514|1676|1677|3002|3725|5293|5366|5551|5599|5602|7124|7132|7277|7846|63970,ACTB|ACTG1|AKT2|BIRC3|XIAP|FAS|ATF4|ATM|BCL2L1|CASP2|CTSL|DFFA|DFFB|GZMB|JUN|PIK3CD|PMAIP1|PRF1|MAPK8|MAPK10|TNF|TNFRSF1A|TUBA4A|TUBA1A|TP53AIP1,-7.67895934416157,3.0,104,1,1,1,-8.573059563871245,4.01717448362433,0.2684175273834821,
1,0,-2.911884331534116,0.0,R-HSA-5336415,M10,1,0.24436871971420682,Reactome Gene Sets,6,Uptake and function of diphtheria toxin,,-4.2411017775184865,14.783202099737531,7.337609858654631,28162,6,1270,4,0.31496062992125984,0.1572321188805199,928|1839|1938|7296,CD9|HBEGF|EEF2|TXNRD1,-3.540284831532923,3.0,105,1,1,1,-4.2411017775184865,14.783202099737531,0.24436871971420682,
0,1,0.0,-3.1435549671787495,hsa05164,M01,1,0.2586613408242351,KEGG Pathway,24,Influenza A,,-12.516342571930656,4.264385221078134,9.601245783457097,28162,182,1270,35,2.7559055118110236,0.45936924916627175,60|71|208|355|834|2194|3111|3112|3117|3120|3127|3303|3310|3312|3383|3439|3458|3460|3552|3569|3606|3716|3725|5293|5579|5599|5602|6300|6352|7099|7124|7132|9021|51135|728378,ACTB|ACTG1|AKT2|FAS|CASP1|FASN|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DQB2|HLA-DRB5|HSPA1A|HSPA6|HSPA8|ICAM1|IFNA1|IFNG|IFNGR2|IL1A|IL6|IL18|JAK1|JUN|PIK3CD|PRKCB|MAPK8|MAPK10|MAPK12|CCL5|TLR4|TNF|TNFRSF1A|SOCS3|IRAK4|POTEF,-11.4293240205443,3.0,106,1,1,0,-23.54509537855939,8.201639521087262,0.2586613408242351,
1,1,-2.2909854972927,-6.939072685574489,ko05142,M11,2,0.2517907848571075,KEGG Pathway,24,Chagas disease (American trypanosomiasis),,-23.3201988891997,8.043801142504247,15.487370382020773,28162,102,1270,37,2.9133858267716537,0.4719291666634544,208|355|712|713|714|718|811|915|916|917|919|1636|2769|2771|3458|3460|3558|3569|3586|3725|4088|4843|5293|5332|5515|5599|5602|6300|6352|7043|7046|7099|7124|7132|23236|51135|414062,AKT2|FAS|C1QA|C1QB|C1QC|C3|CALR|CD3D|CD3E|CD3G|CD247|ACE|GNA15|GNAI2|IFNG|IFNGR2|IL2|IL6|IL10|JUN|SMAD3|NOS2|PIK3CD|PLCB4|PPP2CA|MAPK8|MAPK10|MAPK12|CCL5|TGFB3|TGFBR1|TLR4|TNF|TNFRSF1A|PLCB1|IRAK4|CCL3L3,-21.801816573654353,3.0,106,0,0,0,-23.54509537855939,8.201639521087262,0.2586613408242351,
1,1,-3.190264317156612,-2.5107278843355467,hsa05140,M11,2,0.05959808475472106,KEGG Pathway,24,Leishmania infection ,,-17.450146331247584,8.201639521087262,13.388718649880323,28162,73,1270,27,2.125984251968504,0.4047733069819016,718|2209|2212|2214|2215|3111|3112|3117|3127|3458|3460|3552|3586|3689|3716|3725|4688|4689|4843|5579|6300|7043|7099|7124|9103|51135|65108,C3|FCGR1A|FCGR2A|FCGR3A|FCGR3B|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|IFNG|IFNGR2|IL1A|IL10|ITGB2|JAK1|JUN|NCF2|NCF4|NOS2|PRKCB|MAPK12|TGFB3|TLR4|TNF|FCGR2C|IRAK4|MARCKSL1,-16.169810118831037,3.0,106,0,0,0,-23.54509537855939,8.201639521087262,0.2586613408242351,
0,1,0.0,-2.409412319406028,ko05145,M01,1,0.20669431963153828,KEGG Pathway,24,Toxoplasmosis,,-15.670340736887125,6.083353076440666,11.766441818892615,28162,113,1270,31,2.440944881889764,0.43302295430469484,208|330|331|598|959|2771|3111|3112|3117|3127|3303|3310|3312|3458|3460|3586|3716|3908|3909|3911|3913|3918|4843|5599|5602|6300|7043|7099|7124|7132|51135,AKT2|BIRC3|XIAP|BCL2L1|CD40LG|GNAI2|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|HSPA1A|HSPA6|HSPA8|IFNG|IFNGR2|IL10|JAK1|LAMA2|LAMA3|LAMA5|LAMB2|LAMC2|NOS2|MAPK8|MAPK10|MAPK12|TGFB3|TLR4|TNF|TNFRSF1A|IRAK4,-14.459454459254994,3.0,106,0,0,0,-23.54509537855939,8.201639521087262,0.2586613408242351,
1,1,-4.156189013838047,-2.1112911924235562,ko05152,M11,2,0.16313556278737873,KEGG Pathway,24,Tuberculosis,,-22.524092540311592,5.822434346544671,14.065657837870146,28162,179,1270,47,3.7007874015748032,0.5297324482649185,208|535|718|801|805|820|929|972|1051|1594|2209|2212|2213|2214|2215|3111|3112|3117|3127|3439|3458|3460|3552|3569|3586|3606|3689|3716|4843|5530|5599|5602|6300|6714|6850|7043|7099|7124|7132|8767|8877|9103|11151|26253|50617|51135|51806,AKT2|ATP6V0A1|C3|CALM1|CALM2|CAMP|CD14|CD74|CEBPB|CYP27B1|FCGR1A|FCGR2A|FCGR2B|FCGR3A|FCGR3B|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|IFNA1|IFNG|IFNGR2|IL1A|IL6|IL10|IL18|ITGB2|JAK1|NOS2|PPP3CA|MAPK8|MAPK10|MAPK12|SRC|SYK|TGFB3|TLR4|TNF|TNFRSF1A|RIPK2|SPHK1|FCGR2C|CORO1A|CLEC4E|ATP6V0A4|IRAK4|CALML5,-21.039133980253197,3.0,106,0,0,0,-23.54509537855939,8.201639521087262,0.2586613408242351,
1,1,-3.868487162319409,-2.1466977233201705,hsa05152,M11,2,0.14312024249743094,KEGG Pathway,24,Tuberculosis,,-22.860467729357275,5.659194553805775,14.077630835080788,28162,192,1270,49,3.858267716535433,0.5404434908808682,208|535|718|801|805|820|929|972|1051|1594|2209|2212|2213|2214|2215|3111|3112|3117|3120|3127|3439|3458|3460|3552|3569|3586|3606|3689|3716|3921|4843|5530|5599|5602|6300|6714|6850|7043|7099|7124|7132|8767|8877|9103|11151|26253|50617|51135|51806,AKT2|ATP6V0A1|C3|CALM1|CALM2|CAMP|CD14|CD74|CEBPB|CYP27B1|FCGR1A|FCGR2A|FCGR2B|FCGR3A|FCGR3B|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DQB2|HLA-DRB5|IFNA1|IFNG|IFNGR2|IL1A|IL6|IL10|IL18|ITGB2|JAK1|RPSA|NOS2|PPP3CA|MAPK8|MAPK10|MAPK12|SRC|SYK|TGFB3|TLR4|TNF|TNFRSF1A|RIPK2|SPHK1|FCGR2C|CORO1A|CLEC4E|ATP6V0A4|IRAK4|CALML5,-21.367391279076703,3.0,106,0,0,0,-23.54509537855939,8.201639521087262,0.2586613408242351,
0,1,0.0,-3.012956996442094,ko05164,M01,1,0.2508071975636408,KEGG Pathway,24,Influenza A,,-11.030422888450254,4.101697692412726,8.892895171322763,28162,173,1270,32,2.5196850393700787,0.4397741826034734,60|71|208|355|834|3111|3112|3117|3127|3303|3310|3312|3383|3439|3458|3460|3552|3569|3606|3716|3725|5293|5579|5599|5602|6300|6352|7099|7124|7132|9021|51135,ACTB|ACTG1|AKT2|FAS|CASP1|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|HSPA1A|HSPA6|HSPA8|ICAM1|IFNA1|IFNG|IFNGR2|IL1A|IL6|IL18|JAK1|JUN|PIK3CD|PRKCB|MAPK8|MAPK10|MAPK12|CCL5|TLR4|TNF|TNFRSF1A|SOCS3|IRAK4,-10.021243095236013,3.0,106,0,0,0,-23.54509537855939,8.201639521087262,0.2586613408242351,
1,1,-3.190264317156612,-2.5107278843355467,ko05140,M11,2,0.05959808475472106,KEGG Pathway,24,Leishmaniasis,,-17.450146331247584,8.201639521087262,13.388718649880323,28162,73,1270,27,2.125984251968504,0.4047733069819016,718|2209|2212|2214|2215|3111|3112|3117|3127|3458|3460|3552|3586|3689|3716|3725|4688|4689|4843|5579|6300|7043|7099|7124|9103|51135|65108,C3|FCGR1A|FCGR2A|FCGR3A|FCGR3B|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DRB5|IFNG|IFNGR2|IL1A|IL10|ITGB2|JAK1|JUN|NCF2|NCF4|NOS2|PRKCB|MAPK12|TGFB3|TLR4|TNF|FCGR2C|IRAK4|MARCKSL1,-16.169810118831037,3.0,106,0,0,0,-23.54509537855939,8.201639521087262,0.2586613408242351,
1,1,-2.5502906754616244,-2.382020396341749,ko05133,M11,2,0.0170579548481673,KEGG Pathway,24,Pertussis,,-15.856578287492036,7.586116866970577,12.494118728497527,28162,76,1270,26,2.047244094488189,0.3973665289377072,712|713|714|717|718|720|801|805|834|929|1072|2771|3552|3569|3586|3689|3725|4843|5599|5602|6300|6374|7099|7124|51135|51806,C1QA|C1QB|C1QC|C2|C3|C4A|CALM1|CALM2|CASP1|CD14|CFL1|GNAI2|IL1A|IL6|IL10|ITGB2|JUN|NOS2|MAPK8|MAPK10|MAPK12|CXCL5|TLR4|TNF|IRAK4|CALML5,-14.639225967610674,3.0,106,0,0,0,-23.54509537855939,8.201639521087262,0.2586613408242351,
1,1,-2.263675267229277,-2.184058349526355,hsa05133,M11,2,0.008950279464015942,KEGG Pathway,24,Pertussis,,-15.083714669035396,7.117838048021776,11.982530587579475,28162,81,1270,26,2.047244094488189,0.3973665289377072,712|713|714|717|718|720|801|805|834|929|1072|2771|3552|3569|3586|3689|3725|4843|5599|5602|6300|6374|7099|7124|51135|51806,C1QA|C1QB|C1QC|C2|C3|C4A|CALM1|CALM2|CASP1|CD14|CFL1|GNAI2|IL1A|IL6|IL10|ITGB2|JUN|NOS2|MAPK8|MAPK10|MAPK12|CXCL5|TLR4|TNF|IRAK4|CALML5,-13.901792087338583,3.0,106,0,0,0,-23.54509537855939,8.201639521087262,0.2586613408242351,
0,1,0.0,-2.7487689413398226,hsa05145,M01,1,0.23324576263625452,KEGG Pathway,24,Toxoplasmosis,,-16.231260638246123,6.117187075753462,12.001600593125,28162,116,1270,32,2.5196850393700787,0.4397741826034734,208|330|331|598|959|2771|3111|3112|3117|3120|3127|3303|3310|3312|3458|3460|3586|3716|3908|3909|3911|3913|3918|4843|5599|5602|6300|7043|7099|7124|7132|51135,AKT2|BIRC3|XIAP|BCL2L1|CD40LG|GNAI2|HLA-DOA|HLA-DOB|HLA-DQA1|HLA-DQB2|HLA-DRB5|HSPA1A|HSPA6|HSPA8|IFNG|IFNGR2|IL10|JAK1|LAMA2|LAMA3|LAMA5|LAMB2|LAMC2|NOS2|MAPK8|MAPK10|MAPK12|TGFB3|TLR4|TNF|TNFRSF1A|IRAK4,-15.000680052631006,3.0,106,0,0,0,-23.54509537855939,8.201639521087262,0.2586613408242351,
1,1,-2.3999785968582565,-7.260211258194343,hsa05142,M11,2,0.2515598934525094,KEGG Pathway,24,Chagas disease (American trypanosomiasis),,-23.54509537855939,7.8751637353741994,15.484034965712336,28162,107,1270,38,2.9921259842519685,0.4780700872080567,208|355|712|713|714|718|811|915|916|917|919|1636|2194|2769|2771|3458|3460|3558|3569|3586|3725|4088|4843|5293|5332|5515|5599|5602|6300|6352|7043|7046|7099|7124|7132|23236|51135|414062,AKT2|FAS|C1QA|C1QB|C1QC|C3|CALR|CD3D|CD3E|CD3G|CD247|ACE|FASN|GNA15|GNAI2|IFNG|IFNGR2|IL2|IL6|IL10|JUN|SMAD3|NOS2|PIK3CD|PLCB4|PPP2CA|MAPK8|MAPK10|MAPK12|CCL5|TGFB3|TGFBR1|TLR4|TNF|TNFRSF1A|PLCB1|IRAK4|CCL3L3,-22.004436668302894,3.0,106,0,0,1,-23.54509537855939,8.201639521087262,0.2586613408242351,
1,0,-2.868542092245294,0.0,ko00260,M10,1,0.24150468673856373,KEGG Pathway,24,"Glycine, serine and threonine metabolism",,-5.983600990821777,6.098070866141732,7.01176104554202,28162,40,1270,11,0.8661417322834646,0.2600181273631433,635|875|2593|2628|2653|5723|8639|23464|26227|27232|29958,BHMT|CBS|GAMT|GATM|GCSH|PSPH|AOC3|GCAT|PHGDH|GNMT|DMGDH,-5.188674347311618,3.0,107,0,0,0,-5.983600990821777,6.098070866141732,0.24150468673856373,
1,0,-2.868542092245294,0.0,hsa00260,M10,1,0.24150468673856373,KEGG Pathway,24,"Glycine, serine and threonine metabolism ",,-5.983600990821777,6.098070866141732,7.01176104554202,28162,40,1270,11,0.8661417322834646,0.2600181273631433,635|875|2593|2628|2653|5723|8639|23464|26227|27232|29958,BHMT|CBS|GAMT|GATM|GCSH|PSPH|AOC3|GCAT|PHGDH|GNMT|DMGDH,-5.188674347311618,3.0,107,1,1,1,-5.983600990821777,6.098070866141732,0.24150468673856373,
0,1,0.0,-3.092898400981088,R-HSA-983695,M01,1,0.25567436519794984,Reactome Gene Sets,6,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,,-5.0857136605985875,6.2366633858267715,6.4410864298711035,28162,32,1270,9,0.7086614173228346,0.23538198261228352,801|805|2534|2885|5293|6850|7220|30011|80228,CALM1|CALM2|FYN|GRB2|PIK3CD|SYK|TRPC1|SH3KBP1|ORAI2,-4.338183356695388,3.0,108,1,1,1,-5.0857136605985875,6.2366633858267715,0.25567436519794984,
1,0,-2.1363937390590437,0.0,R-HSA-8957322,M10,1,0.1811624804798866,Reactome Gene Sets,6,Metabolism of steroids,,-4.282207959402305,2.7902070188246335,4.793378989001448,28162,151,1270,19,1.4960629921259843,0.34064331766675726,31|32|231|1109|1593|1594|1645|1646|2194|3290|5443|5740|6720|8309|8714|79718|80270|114876|114880,ACACA|ACACB|AKR1B1|AKR1C4|CYP27A1|CYP27B1|AKR1C1|AKR1C2|FASN|HSD11B1|POMC|PTGIS|SREBF1|ACOX2|ABCC3|TBL1XR1|HSD3B7|OSBPL1A|OSBPL6,-3.580066943848744,3.0,109,0,0,0,-4.8492481781903685,9.503487064116985,0.24049992928300035,
1,0,-2.1502432106802774,0.0,R-HSA-193368,M10,1,0.18256419167583715,Reactome Gene Sets,6,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,,-4.182769944543807,6.467650918635171,5.823366623733092,28162,24,1270,7,0.5511811023622047,0.20775195239352684,1109|1593|1645|1646|5740|8309|80270,AKR1C4|CYP27A1|AKR1C1|AKR1C2|PTGIS|ACOX2|HSD3B7,-3.483931564540332,3.0,109,0,0,0,-4.8492481781903685,9.503487064116985,0.24049992928300035,
1,0,-2.593129420601965,0.0,R-HSA-194068,M10,1,0.2216910712243514,Reactome Gene Sets,6,Bile acid and bile salt metabolism,,-4.782612402641677,5.156930965024721,5.928180924079433,28162,43,1270,10,0.7874015748031497,0.24801599554764636,1109|1593|1645|1646|5740|8309|8714|80270|114876|114880,AKR1C4|CYP27A1|AKR1C1|AKR1C2|PTGIS|ACOX2|ABCC3|HSD3B7|OSBPL1A|OSBPL6,-4.047418778171591,3.0,109,0,0,0,-4.8492481781903685,9.503487064116985,0.24049992928300035,
1,0,-2.6695416727612518,0.0,R-HSA-193807,M10,1,0.2274864031595747,Reactome Gene Sets,6,Synthesis of bile acids and bile salts via 27-hydroxycholesterol,,-4.533521602444037,8.86992125984252,6.625433596678547,28162,15,1270,6,0.47244094488188976,0.192417062697558,1109|1593|1645|1646|5740|80270,AKR1C4|CYP27A1|AKR1C1|AKR1C2|PTGIS|HSD3B7,-3.8199599656198555,3.0,109,0,0,0,-4.8492481781903685,9.503487064116985,0.24049992928300035,
1,0,-2.853563497061854,0.0,R-HSA-193775,M10,1,0.24049992928300035,Reactome Gene Sets,6,Synthesis of bile acids and bile salts via 24-hydroxycholesterol,,-4.738443612258702,9.503487064116985,6.915946858246292,28162,14,1270,6,0.47244094488188976,0.192417062697558,1109|1593|1645|1646|5740|80270,AKR1C4|CYP27A1|AKR1C1|AKR1C2|PTGIS|HSD3B7,-4.010346460746599,3.0,109,1,1,0,-4.8492481781903685,9.503487064116985,0.24049992928300035,
1,0,-2.3180561564712083,0.0,R-HSA-192105,M10,1,0.19861872348070464,Reactome Gene Sets,6,Synthesis of bile acids and bile salts,,-4.8492481781903685,5.869800833719315,6.17441159794305,28162,34,1270,9,0.7086614173228346,0.23538198261228352,1109|1593|1645|1646|5740|8309|80270|114876|114880,AKR1C4|CYP27A1|AKR1C1|AKR1C2|PTGIS|ACOX2|HSD3B7|OSBPL1A|OSBPL6,-4.113338486811311,3.0,109,0,0,1,-4.8492481781903685,9.503487064116985,0.24049992928300035,
0,1,0.0,-3.0903817108519815,R-HSA-392517,M01,1,0.25552403890645436,Reactome Gene Sets,6,Rap1 signalling,,-3.2735453842320568,6.9296259842519685,5.155767159905735,28162,16,1270,5,0.3937007874015748,0.175721411649049,5567|5908|7529|7534|10125,PRKACB|RAP1B|YWHAB|YWHAZ|RASGRP1,-2.603967769738517,3.0,110,1,1,1,-3.2735453842320568,6.9296259842519685,0.25552403890645436,
1,0,-2.8401327784066335,0.0,R-HSA-9615017,M10,1,0.23959233763398013,Reactome Gene Sets,6,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",,-5.479850324195301,6.881835460222645,6.886811446251179,28162,29,1270,9,0.7086614173228346,0.23538198261228352,2309|2645|2908|3066|4088|5443|6648|6720|10891,FOXO3|GCK|NR3C1|HDAC2|SMAD3|POMC|SOD2|SREBF1|PPARGC1A,-4.709656035656157,3.0,111,1,1,1,-5.479850324195301,6.881835460222645,0.23959233763398013,
0,1,0.0,-3.044220536290684,R-HSA-5668599,M01,1,0.2527335636060071,Reactome Gene Sets,6,RHO GTPases Activate NADPH Oxidases,,-5.19091937153059,7.391601049868766,6.807427317491246,28162,24,1270,8,0.6299212598425197,0.2220082377535423,4688|4689|5300|5579|5580|5880|6279|6280,NCF2|NCF4|PIN1|PRKCB|PRKCD|RAC2|S100A8|S100A9,-4.441914382061385,3.0,112,1,1,1,-5.19091937153059,7.391601049868766,0.2527335636060071,
1,0,-2.8095038785804607,0.0,R-HSA-9013406,M10,1,0.23749862662624954,Reactome Gene Sets,6,RHOQ GTPase cycle,,-9.26266451665444,6.389350060056052,9.005345990139435,28162,59,1270,17,1.3385826771653544,0.32247378472823396,998|1080|3728|8476|8826|8976|9322|9578|10298|10435|11135|23580|26030|55240|55789|115703|200894,CDC42|CFTR|JUP|CDC42BPA|IQGAP1|WASL|TRIP10|CDC42BPB|PAK4|CDC42EP2|CDC42EP1|CDC42EP4|PLEKHG3|STEAP3|DEPDC1B|ARHGAP33|ARL13B,-8.333113926703303,3.0,113,1,1,1,-9.26266451665444,6.389350060056052,0.23749862662624954,
0,1,0.0,-3.044220536290684,R-HSA-449836,M01,1,0.2527335636060071,Reactome Gene Sets,6,Other interleukin signaling,,-5.19091937153059,7.391601049868766,6.807427317491246,28162,24,1270,8,0.6299212598425197,0.2220082377535423,920|1436|1441|3716|5803|6844|9235|163702,CD4|CSF1R|CSF3R|JAK1|PTPRZ1|VAMP2|IL32|IFNLR1,-4.441914382061385,3.0,114,1,1,1,-5.19091937153059,7.391601049868766,0.2527335636060071,
1,0,-2.8095038785804607,0.0,ko00561,M10,1,0.23749862662624954,KEGG Pathway,24,Glycerolipid metabolism,,-6.576125369914434,5.26181769651675,7.121293379787103,28162,59,1270,14,1.1023622047244095,0.29299030921336255,217|224|231|1607|1608|2717|4023|8612|8613|11343|57016|80339|119548|150763,ALDH2|ALDH3A2|AKR1B1|DGKB|DGKG|GLA|LPL|PLPP2|PLPP3|MGLL|AKR1B10|PNPLA3|PNLIPRP3|GPAT2,-5.7627510137024265,3.0,115,0,0,0,-6.576125369914434,5.26181769651675,0.23749862662624954,
1,0,-2.8095038785804607,0.0,hsa00561,M10,1,0.23749862662624954,KEGG Pathway,24,Glycerolipid metabolism ,,-6.576125369914434,5.26181769651675,7.121293379787103,28162,59,1270,14,1.1023622047244095,0.29299030921336255,217|224|231|1607|1608|2717|4023|8612|8613|11343|57016|80339|119548|150763,ALDH2|ALDH3A2|AKR1B1|DGKB|DGKG|GLA|LPL|PLPP2|PLPP3|MGLL|AKR1B10|PNPLA3|PNLIPRP3|GPAT2,-5.7627510137024265,3.0,115,1,1,1,-6.576125369914434,5.26181769651675,0.23749862662624954,
0,1,0.0,-3.0068696899905847,hsa00232,M01,1,0.25042861950363315,KEGG Pathway,24,Caffeine metabolism,,-3.158258741028081,8.869921259842519,5.409163461465903,28162,10,1270,4,0.31496062992125984,0.1572321188805199,1544|1982|6530|81539,CYP1A2|EIF4G2|SLC6A2|SLC38A1,-2.4923564191195937,3.0,116,1,1,1,-3.158258741028081,8.869921259842519,0.25042861950363315,
1,0,-2.8053741156673637,0.0,R-HSA-74182,M10,1,0.23721374834531184,Reactome Gene Sets,6,Ketone body metabolism,,-4.413842140835131,11.087401574803149,6.933284618485581,28162,10,1270,5,0.3937007874015748,0.175721411649049,622|3158|54511|64064|79611,BDH1|HMGCS2|HMGCLL1|OXCT2|ACSS3,-3.705019539925055,3.0,117,1,1,1,-4.413842140835131,11.087401574803149,0.23721374834531184,
1,0,-2.3138567361168705,0.0,R-HSA-77111,M10,1,0.1982368039326332,Reactome Gene Sets,6,Synthesis of Ketone Bodies,,-3.603788136768946,11.087401574803149,6.201098017603107,28162,8,1270,4,0.31496062992125984,0.1572321188805199,622|3158|54511|79611,BDH1|HMGCS2|HMGCLL1|ACSS3,-2.92551191568036,3.0,117,0,0,0,-4.413842140835131,11.087401574803149,0.23721374834531184,
0,1,0.0,-2.2542266867741576,R-HSA-6802952,M01,1,0.19270733226292913,Reactome Gene Sets,6,Signaling by BRAF and RAF fusions,,-4.393311833214569,3.9716065342578446,5.292105985529455,28162,67,1270,12,0.9448818897637795,0.2714721998075057,60|71|801|805|2335|5908|6714|7414|7529|8826|54518|56829,ACTB|ACTG1|CALM1|CALM2|FN1|RAP1B|SRC|VCL|YWHAB|IQGAP1|APBB1IP|ZC3HAV1,-3.6871742144695947,3.0,118,0,0,0,-5.641782309398225,5.672624061527193,0.24781237093466246,
0,1,0.0,-2.9653015641814724,R-HSA-9656223,M01,1,0.24781237093466246,Reactome Gene Sets,6,Signaling by RAF1 mutants,,-5.641782309398225,5.672624061527193,6.663608575653923,28162,43,1270,11,0.8661417322834646,0.2600181273631433,60|71|801|805|2335|5908|6714|7414|7529|8826|54518,ACTB|ACTG1|CALM1|CALM2|FN1|RAP1B|SRC|VCL|YWHAB|IQGAP1|APBB1IP,-4.862180552337251,3.0,118,1,1,1,-5.641782309398225,5.672624061527193,0.24781237093466246,
0,1,0.0,-2.7050034101727993,R-HSA-6802946,M01,1,0.23009471536401072,Reactome Gene Sets,6,Signaling by moderate kinase activity BRAF mutants,,-5.232606864046959,5.189847545652539,6.247301290087273,28162,47,1270,11,0.8661417322834646,0.2600181273631433,60|71|801|805|2335|5908|6714|7414|7529|8826|54518,ACTB|ACTG1|CALM1|CALM2|FN1|RAP1B|SRC|VCL|YWHAB|IQGAP1|APBB1IP,-4.476152386922144,3.0,118,0,0,0,-5.641782309398225,5.672624061527193,0.24781237093466246,
0,1,0.0,-2.7050034101727993,R-HSA-6802949,M01,1,0.23009471536401072,Reactome Gene Sets,6,Signaling by RAS mutants,,-5.232606864046959,5.189847545652539,6.247301290087273,28162,47,1270,11,0.8661417322834646,0.2600181273631433,60|71|801|805|2335|5908|6714|7414|7529|8826|54518,ACTB|ACTG1|CALM1|CALM2|FN1|RAP1B|SRC|VCL|YWHAB|IQGAP1|APBB1IP,-4.476152386922144,3.0,118,0,0,0,-5.641782309398225,5.672624061527193,0.24781237093466246,
0,1,0.0,-2.7050034101727993,R-HSA-6802955,M01,1,0.23009471536401072,Reactome Gene Sets,6,Paradoxical activation of RAF signaling by kinase inactive BRAF,,-5.232606864046959,5.189847545652539,6.247301290087273,28162,47,1270,11,0.8661417322834646,0.2600181273631433,60|71|801|805|2335|5908|6714|7414|7529|8826|54518,ACTB|ACTG1|CALM1|CALM2|FN1|RAP1B|SRC|VCL|YWHAB|IQGAP1|APBB1IP,-4.476152386922144,3.0,118,0,0,0,-5.641782309398225,5.672624061527193,0.24781237093466246,
0,1,0.0,-2.7050034101727993,R-HSA-9649948,M01,1,0.23009471536401072,Reactome Gene Sets,6,Signaling downstream of RAS mutants,,-5.232606864046959,5.189847545652539,6.247301290087273,28162,47,1270,11,0.8661417322834646,0.2600181273631433,60|71|801|805|2335|5908|6714|7414|7529|8826|54518,ACTB|ACTG1|CALM1|CALM2|FN1|RAP1B|SRC|VCL|YWHAB|IQGAP1|APBB1IP,-4.476152386922144,3.0,118,0,0,0,-5.641782309398225,5.672624061527193,0.24781237093466246,
0,1,0.0,-2.551093337776623,R-HSA-6802957,M01,1,0.21839658806994078,Reactome Gene Sets,6,Oncogenic MAPK signaling,,-4.655068075313873,3.6958005249343833,5.377230548160065,28162,84,1270,14,1.1023622047244095,0.29299030921336255,60|71|801|805|2335|5908|6714|7414|7529|8826|11221|54518|56829|80824,ACTB|ACTG1|CALM1|CALM2|FN1|RAP1B|SRC|VCL|YWHAB|IQGAP1|DUSP10|APBB1IP|ZC3HAV1|DUSP16,-3.9346454035057254,3.0,118,0,0,0,-5.641782309398225,5.672624061527193,0.24781237093466246,
0,1,0.0,-2.4990246106988123,R-HSA-5674135,M01,1,0.21420606847338397,Reactome Gene Sets,6,MAP2K and MAPK activation,,-5.083576214153011,5.5437007874015745,6.249294099713528,28162,40,1270,10,0.7874015748031497,0.24801599554764636,60|71|2335|5908|6714|7414|7529|8826|54518|54756,ACTB|ACTG1|FN1|RAP1B|SRC|VCL|YWHAB|IQGAP1|APBB1IP|IL17RD,-4.336781379488922,3.0,118,0,0,0,-5.641782309398225,5.672624061527193,0.24781237093466246,
