Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0044057,regulation of system process,19_GO:0032501 multicellular organismal process,-6.2,42,13,30211,573,5,4,80,18,2693|2911|3814|387129,GHSR|GRM1|KISS1|NPSR1,-3.8
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0055065,metal ion homeostasis,19_GO:0065007 biological regulation,-6.1,39,12,30211,618,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-3.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0030003,cellular cation homeostasis,19_GO:0065007 biological regulation,-6.1,39,12,30211,620,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-3.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0006873,cellular ion homeostasis,19_GO:0065007 biological regulation,-6,38,12,30211,635,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-3.7
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0055080,cation homeostasis,19_GO:0065007 biological regulation,-5.9,35,12,30211,692,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-3.5
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0098771,inorganic ion homeostasis,19_GO:0065007 biological regulation,-5.8,34,12,30211,702,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-3.5
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0055082,cellular chemical homeostasis,19_GO:0065007 biological regulation,-5.7,32,11,30211,746,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-3.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0050801,ion homeostasis,19_GO:0065007 biological regulation,-5.7,32,11,30211,754,5,4,80,18,2911|3062|3814|387129,GRM1|HCRTR2|KISS1|NPSR1,-3.4
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0007204,positive regulation of cytosolic calcium ion concentration,19_GO:0065007 biological regulation,-5.1,65,14,30211,281,5,3,60,22,2911|3814|387129,GRM1|KISS1|NPSR1,-2.9
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0050804,modulation of chemical synaptic transmission,19_GO:0023052 signaling,-4.6,42,11,30211,428,5,3,60,22,2693|2911|3814,GHSR|GRM1|KISS1,-2.5
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0099177,regulation of trans-synaptic signaling,19_GO:0023052 signaling,-4.6,42,11,30211,429,5,3,60,22,2693|2911|3814,GHSR|GRM1|KISS1,-2.5
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0043410,positive regulation of MAPK cascade,19_GO:0023052 signaling,-4.4,37,10,30211,490,5,3,60,22,2911|3814|387129,GRM1|KISS1|NPSR1,-2.3
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0051046,regulation of secretion,19_GO:0051179 localization,-4.1,30,9.3,30211,606,5,3,60,22,2693|3814|387129,GHSR|KISS1|NPSR1,-2.1
_FINAL_SUB1_MCODE_2,GO Biological Processes,19,GO:0043408,regulation of MAPK cascade,19_GO:0023052 signaling,-3.9,26,8.7,30211,686,5,3,60,22,2911|3814|387129,GRM1|KISS1|NPSR1,-2
_FINAL_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-8957275,Post-translational protein phosphorylation,,-6.4,1.7e+02,22,30211,108,5,3,60,22,213|335|1356,ALB|APOA1|CP,-3.9
_FINAL_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),,-6.2,1.5e+02,21,30211,125,5,3,60,22,213|335|1356,ALB|APOA1|CP,-3.8
_FINAL_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-109582,Hemostasis,,-4.1,29,9.1,30211,621,5,3,60,22,213|335|9127,ALB|APOA1|P2RX6,-2.1
_FINAL_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-382551,Transport of small molecules,,-3.9,25,8.4,30211,729,5,3,60,22,213|335|1356,ALB|APOA1|CP,-2
_FINAL_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-2262752,Cellular responses to stress,,-3.8,24,8.2,30211,757,5,3,60,22,213|335|8331,ALB|APOA1|H2AC14,-1.9
_FINAL_SUB1_MCODE_3,Reactome Gene Sets,6,R-HSA-8953897,Cellular responses to stimuli,,-3.8,24,8.1,30211,771,5,3,60,22,213|335|8331,ALB|APOA1|H2AC14,-1.9
_FINAL_SUB4_MCODE_4,Reactome Gene Sets,6,R-HSA-6809371,Formation of the cornified envelope,,-9.5,2.3e+02,30,30211,130,4,4,1e+02,22,3887|51350|54474|374454,KRT81|KRT76|KRT20|KRT77,-6.2
_FINAL_SUB4_MCODE_4,Reactome Gene Sets,6,R-HSA-6805567,Keratinization,,-8.6,1.4e+02,24,30211,214,4,4,1e+02,22,3887|51350|54474|374454,KRT81|KRT76|KRT20|KRT77,-5.6
_FINAL_SUB1_MCODE_6,Reactome Gene Sets,6,R-HSA-9660821,ADORA2B mediated anti-inflammatory cytokines production,,-7.1,2.3e+02,26,30211,134,3,3,1e+02,27,796|2691|7253,CALCA|GHRH|TSHR,-4.3
_FINAL_SUB1_MCODE_6,GO Biological Processes,19,GO:0007189,adenylate cyclase-activating G protein-coupled receptor signaling pathway,19_GO:0023052 signaling,-7,2.1e+02,25,30211,141,3,3,1e+02,27,796|2691|7253,CALCA|GHRH|TSHR,-4.3
_FINAL_SUB1_MCODE_6,Reactome Gene Sets,6,R-HSA-418555,G alpha (s) signalling events,,-7,2.1e+02,25,30211,145,3,3,1e+02,27,796|2691|7253,CALCA|GHRH|TSHR,-4.3
_FINAL_SUB1_MCODE_6,Reactome Gene Sets,6,R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,,-6.8,1.8e+02,23,30211,169,3,3,1e+02,27,796|2691|7253,CALCA|GHRH|TSHR,-4.2
_FINAL_SUB1_MCODE_6,Reactome Gene Sets,6,R-HSA-9664433,Leishmania parasite growth and survival,,-6.8,1.8e+02,23,30211,169,3,3,1e+02,27,796|2691|7253,CALCA|GHRH|TSHR,-4.2
_FINAL_SUB1_MCODE_6,GO Biological Processes,19,GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,19_GO:0023052 signaling,-6.4,1.3e+02,20,30211,229,3,3,1e+02,27,796|2691|7253,CALCA|GHRH|TSHR,-3.9
_FINAL_SUB1_MCODE_6,Reactome Gene Sets,6,R-HSA-9658195,Leishmania infection,,-6.2,1.2e+02,19,30211,254,3,3,1e+02,27,796|2691|7253,CALCA|GHRH|TSHR,-3.8
_FINAL_SUB1_MCODE_6,KEGG Pathway,24,hsa04080,Neuroactive ligand-receptor interaction,,-5.8,86,16,30211,353,3,3,1e+02,27,796|2691|7253,CALCA|GHRH|TSHR,-3.5
_FINAL_SUB1_MCODE_6,Reactome Gene Sets,6,R-HSA-500792,GPCR ligand binding,,-5.4,65,14,30211,467,3,3,1e+02,27,796|2691|7253,CALCA|GHRH|TSHR,-3.2
_FINAL_SUB1_MCODE_6,Reactome Gene Sets,6,R-HSA-388396,GPCR downstream signalling,,-5,48,12,30211,629,3,3,1e+02,27,796|2691|7253,CALCA|GHRH|TSHR,-2.9
_FINAL_SUB1_MCODE_6,Reactome Gene Sets,6,R-HSA-372790,Signaling by GPCR,,-4.9,43,11,30211,704,3,3,1e+02,27,796|2691|7253,CALCA|GHRH|TSHR,-2.8
